row_identifier,food_description,compound_fraction,value,approved_fdc_food,candidate_data_type,match_scope,review_verdict,source_review_file,reviewer,review_date,review_notes
03020128:PHYTCPPD,"Soymilk, JS9650, from germinated seeds",PHYTCPPD,27.140000000000022,ORIGINAL SOYMILK,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,A genuine soymilk product; germination detail not captured.
03020129:PHYTCPPD,"Soymilk, JS9650, from germinated seeds",PHYTCPPD,27.140000000000022,ORIGINAL SOYMILK,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,A genuine soymilk product; germination detail not captured.
03020130:PHYTCPPD,"Soymilk, JS9650, from germinated seeds",PHYTCPPD,29.070000000000007,ORIGINAL SOYMILK,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,A genuine soymilk product; germination detail not captured.
03020132:PHYTCPP,"Soymilk, powder",PHYTCPP,800.0,"SILK Plain, soymilk",sr_legacy_food,category_estimate,approve,review_4_special_cases.csv,Paul S,16/08/2026,"Already matched to the plain (unflavored) SILK variant, the right call -- only caveat is prep-state (source is powder, candidate is ready-to-drink liquid), no powder-specific FDC entry exists to do better."
03020134:PHYTCPP,"Soymilk, Proto soybean 0 months stored (84% RH and 30ºC)",PHYTCPP,149.0,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value; that specificity is not preserved, but product category and form are correct (unlike the tofu/raw-bean soymilk mismatches found elsewhere)."
03020135:PHYTCPP,"Soymilk, Proto soybean 1 month stored (84% RH and 30ºC)",PHYTCPP,142.0,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.
03020139:PHYTCPP,"Soymilk, Proto soybean 3 month stored (84% RH and 30ºC)",PHYTCPP,136.0,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.
03020141:PHYTCPP,"Soymilk, Proto soybean 4 month stored (84% RH and 30ºC)",PHYTCPP,130.0,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.
03020143:PHYTCPP,"Soymilk, Proto soybean 5 month stored (84% RH and 30ºC)",PHYTCPP,126.0,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.
03020145:PHYTCPP,"Soymilk, Proto soybean 6 month stored (84% RH and 30ºC)",PHYTCPP,125.0,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.
03020146:PHYTCPP,"Soymilk, Proto soybean 7 month stored (84% RH and 30ºC)",PHYTCPP,91.0,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Same genuine soymilk-product match as the other Proto-soybean storage row above.
03020147:PHYTCPP,"Soymilk, Proto soybean 8 month stored (84% RH and 30ºC)",PHYTCPP,83.0,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.
03020148:PHYTCPP,"Soymilk, Westsoy brand",PHYTCPP,133.0,West Soy Organic Unsweetened Soymilk,branded_food,category_estimate,approve,review_4_special_cases.csv,Paul S,16/08/2026,"Brand explicitly stated in source and correctly identified, right product type."
03020149:PHYTCPP,"Soynut butter, “low carb”, I. M. Healthy brand",PHYTCPP,764.0,"The Soy Nut Butter Co I.M. HEALTHY, SOYNUT BUTTER",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Brand and species match (""low carb"" variant not captured)."
03020150:PHYTCPP,"Soynut butter, “original creamy”, I. M. Healthy brand",PHYTCPP,467.0,"The Soy Nut Butter Co I.M. HEALTHY, CREAMY SOYNUT BUTTER",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Exact match (""original creamy"" matches creamy)."
03020153:PHYTCPPD,Soy-textured vegetable protein (TVP),PHYTCPPD,882.7,Green World TEXTURED SOY PROTEIN,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Clean match (textured soy protein).
03020154:IP5,Tempeh,IP5,11.544,Tempeh,sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
03020154:IP5_A_IP6,Tempeh,IP5_A_IP6,73.632,Tempeh,sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
03020154:IP6,Tempeh,IP6,62.088,Tempeh,sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
03020155:IP5,Tempeh,IP5,43.885,Tempeh,sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
03020155:IP5_A_IP6,Tempeh,IP5_A_IP6,122.60999999999999,Tempeh,sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Exact match.
03020155:IP6,Tempeh,IP6,78.725,Tempeh,sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
03020157:PHYTCPP,"Tempeh, Turtle Islan brand",PHYTCPP,431.0,"Turtle Island Foods, Inc. TEMPEH",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Exact brand match (Turtle Island tempeh).
03020161:PHYTCPP,"Tofu, extra firm, prepared with MgCl2, Nasoya brand",PHYTCPP,177.0,"Tofu, extra firm, prepared with nigari",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,"MgCl2 coagulant vs ""nigari"" -- nigari IS traditionally a magnesium-chloride-dominant bittern mixture, so this is a reasonably close match, unlike the CaCl2 case above (a genuinely different, calcium-based coagulant)."
03020163:PHYTCPP,"Tofu, firm, prepared with CaSO4, Hinoichi brand",PHYTCPP,621,"Tofu, raw, firm, prepared with calcium sulfate",sr_legacy_food,category_estimate,replace,review_4_special_cases.csv,Paul S,06/08/2026,
03020165:IP5,"Tofu, fried",IP5,17.178,"Tofu, fried",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Exact match.
03020165:IP5_A_IP6,"Tofu, fried",IP5_A_IP6,318.202,"Tofu, fried",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Exact match.
03020165:IP6,"Tofu, fried",IP6,301.024,"Tofu, fried",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
03020167:PHYTCPP,"Tofu, Japanese traditional, prepared with CaSO4, PacSoy brand",PHYTCPP,462,"Tofu, raw, firm, prepared with calcium sulfate",sr_legacy_food,category_estimate,replace,review_4_special_cases.csv,Paul S,06/08/2026,
03020168:PHYTCPP,"Tofu, Japanese traditional, prepared with CaSO4, PacSoy brand",PHYTCPP,210,"Tofu, raw, firm, prepared with calcium sulfate",sr_legacy_food,category_estimate,replace,review_4_special_cases.csv,Paul S,06/08/2026,
03020173:PHYTCPP,"Tofu, Kinugoshi type, soft, prepared with CaSO4, PacSoy brand",PHYTCPP,157,"Tofu, raw, regular, prepared with calcium sulfate",sr_legacy_food,category_estimate,replace,review_4_special_cases.csv,Paul S,06/08/2026,"Kinugoshi (silken) is softer than ""firm""; FDC only offers firm/regular for CaSO4, so ""regular"" is the closer proxy, though imperfect for true silken texture."
03020174:PHYTCPP,"Tofu, prepared with CaSO4, Pete's brand",PHYTCPP,89,"Tofu, raw, firm, prepared with calcium sulfate",sr_legacy_food,category_estimate,replace,review_4_special_cases.csv,Paul S,06/08/2026,"Correct candidate was the unselected runner-up (0.59); matcher picked ""fried"" (0.62) despite no frying mentioned in source."
03020175:PHYTCPP,"Tofu, prepared with CaSO4, Pete's brand",PHYTCPP,100,"Tofu, raw, firm, prepared with calcium sulfate",sr_legacy_food,category_estimate,replace,review_4_special_cases.csv,Paul S,06/08/2026,Same as 03020174 - correct candidate was the unselected runner-up.
03020191:IP5,"Tofu, raw",IP5,5.13,"Tofu, raw, firm, prepared with calcium sulfate",sr_legacy_food,category_estimate,approve,review_4_special_cases.csv,Paul S,06/08/2026,"Unqualified ""Tofu, raw"" - CaSO4-firm is the most common commercial default, a defensible category assumption rather than an asserted-wrong specific coagulant."
03020191:IP5_A_IP6,"Tofu, raw",IP5_A_IP6,171.513,"Tofu, raw, firm, prepared with calcium sulfate",sr_legacy_food,category_estimate,approve,review_4_special_cases.csv,Paul S,06/08/2026,Same as 03020191:IP5.
03020191:IP6,"Tofu, raw",IP6,166.383,"Tofu, raw, firm, prepared with calcium sulfate",sr_legacy_food,category_estimate,approve,review_4_special_cases.csv,Paul S,06/08/2026,Same as 03020191:IP5.
03020192:IP6,"Tofu, Silken Style, Mori-Nu",IP6,124,"MORI-NU, Tofu, silken, soft",sr_legacy_food,category_estimate,approve,review_4_special_cases.csv,Paul S,06/08/2026,"Genuinely tied 0.56 vs 0.56 with silken-firm; ""soft"" is the traditional association with ""silken"" and used as the tiebreak default - flagged, not hidden."
04010002:PHYTCPP,"African lettuce, leaves, raw",PHYTCPP,0.8712000000000006,"Lettuce, leaf, red, raw",foundation_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Distinct species/local green, but ""lettuce"" is a reasonable generic leafy-green category estimate."
04010037:PHYTCPPI,"Amaranth, leaves, fresh, raw",PHYTCPPI,50.0,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Genuinely leaves-to-leaves; color/freshness variety not distinguished by the generic candidate -- reasonable category estimate.
04010038:PHYTCPP,"Amaranth, leaves, green, raw",PHYTCPP,5.42,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,"Color variety not distinguished by the generic candidate -- genuinely leaves-to-leaves, reasonable category estimate."
04010039:PHYTCPP,"Amaranth, leaves, green, raw",PHYTCPP,16.0,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Genuinely leaves-to-leaves; color/freshness variety not distinguished by the generic candidate -- reasonable category estimate.
04010040:PHYTCPP,"Amaranth, leaves, raw",PHYTCPP,4.736999999999997,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Genuinely leaves-to-leaves; color/freshness variety not distinguished by the generic candidate -- reasonable category estimate.
04010041:PHYTC-,"Amaranth, leaves, raw",PHYTC-,17.7,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Genuinely leaves-to-leaves; color/freshness variety not distinguished by the generic candidate -- reasonable category estimate.
04010042:PHYTC-,"Amaranth, leaves, raw",PHYTC-,32.2,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Genuinely leaves-to-leaves; color/freshness variety not distinguished by the generic candidate -- reasonable category estimate.
04010043:PHYTCPP,"Amaranth, leaves, red and green mixed, raw",PHYTCPP,4.89,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Genuinely leaves-to-leaves; color/freshness variety not distinguished by the generic candidate -- reasonable category estimate.
04010044:PHYTCPP,"Amaranth, leaves, red, raw",PHYTCPP,10.0,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Same as the green-leaves row.
04010045:PHYTCPP,"Amaranth, leaves, red, raw",PHYTCPP,4.9,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Genuinely leaves-to-leaves; color/freshness variety not distinguished by the generic candidate -- reasonable category estimate.
04010055:PHYTCPP,"Beet greens, raw",PHYTCPP,19.01,"Beet greens, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
04010078:PHYTCPP,"Brussels sprouts, raw",PHYTCPP,18.32,"Brussels sprouts, raw",foundation_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
04010086:PHYTCPP,"Cabbage, Chinese, raw",PHYTCPP,16.85,"Cabbage, chinese (pak-choi), raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Good match.
04010089:PHYTCPP,"Cabbage, green, raw",PHYTCPP,11.77,"Cabbage, green, raw",foundation_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
04010093:IP6,"Cabbage, raw",IP6,1.01,"Cabbage, raw",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Exact match.
04010094:PHYTCPP,"Cabbage, violet, raw",PHYTCPP,12.81,"Cabbage, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Color variety not distinguished by generic candidate -- reasonable category estimate.
04010108:PHYTCPP,"Cauliflower, raw",PHYTCPP,18.48,"Cauliflower, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
04010109:PHYTCPP,"Cauliflower, raw",PHYTCPP,25.66,"Cauliflower, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
04010123:IP6,"Collard, raw",IP6,3.97,"Collards, raw",foundation_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
04010129:PHYTCPP,"Drumstick, leaves, raw",PHYTCPP,128.0,"Drumstick leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
04010137:PHYTCPPD,"Elephant-head amaranth, leaves, water-washed, raw",PHYTCPPD,1.9800000000000002,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Species variety within the amaranth genus -- reasonable category estimate.
04010145:PPD,"Fluted pumpkin, leaves, raw",PPD,4.1,"Pumpkin leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Fluted pumpkin leaves are commonly called ""pumpkin leaves"" -- correct plant part, reasonable category match."
04010146:PHYTCPPI,"Fluted pumpkin, mature plant, leaves, raw",PHYTCPPI,11.931600000000001,"Pumpkin leaves, raw",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,"Fluted pumpkin leaves are commonly called ""pumpkin leaves"" in West African cuisine -- correct plant part (leaves-to-leaves), reasonable category match."
04010147:PHYTCPPI,"Fluted pumpkin, young plant, leaves, raw",PHYTCPPI,5.959679999999999,"Pumpkin leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Same reasoning as the other fluted-pumpkin-leaves row.
04010148:PHYTCPP,"Garden cress, raw",PHYTCPP,16.64,"Cress, garden, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
04010161:PHYTCPPI,"Kale, boiled",PHYTCPPI,127.0,"Kale, cooked, boiled, drained, with salt",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"""With salt"" added not confirmed in source -- minor caveat, otherwise good match."
04010161:PPI,"Kale, boiled",PPI,33.63,"Kale, cooked, boiled, drained, with salt",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Same as above, duplicate fraction row."
04010170:PHYTCPPI,"Lettuce, raw",PHYTCPPI,3.0044099999999996,"Lettuce, red leaf, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Color/variety not specified in source -- reasonable category estimate.
04010209:PHYTCPP,"Pumpkin, leaves, tender, raw",PHYTCPP,38.27,"Pumpkin leaves, raw",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Good match.
04010210:PHYTCPPD,"Pumpkin, leaves, water-washed, raw",PHYTCPPD,8.540000000000001,"Pumpkin leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Washing doesn't meaningfully change composition -- still genuinely raw leaves.
04010222:IP5,"Sesbania, yellow, raw",IP5,3.0,"Sesbania flower, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"""Yellow"" reasonably confirms the flower part (Sesbania flowers are yellow), unlike plain unqualified ""Sesbania, raw"" elsewhere in this review."
04010222:IP5_A_IP6,"Sesbania, yellow, raw",IP5_A_IP6,9.0,"Sesbania flower, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"""Yellow"" reasonably confirms the flower part (Sesbania flowers are yellow), unlike plain unqualified ""Sesbania, raw"" elsewhere in this review."
04010222:IP6,"Sesbania, yellow, raw",IP6,6.0,"Sesbania flower, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"""Yellow"" reasonably confirms the flower part (Sesbania flowers are yellow), unlike plain unqualified ""Sesbania, raw"" elsewhere in this review."
04010229:PHYTCPP,"Spinach, raw",PHYTCPP,12.01,"Spinach, raw",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Exact match.
04010230:PHYTCPP,"Spiny amaranth, leaves, green, raw",PHYTCPP,7.4,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Spiny amaranth (Amaranthus spinosus) is a genuine species within the amaranth genus, leaves-to-leaves -- reasonable category estimate."
04010231:PHYTCPP,"Spiny amaranth, leaves, red and green mixed, raw",PHYTCPP,7.15,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Spiny amaranth (Amaranthus spinosus) is a genuine species within the amaranth genus, leaves-to-leaves -- reasonable category estimate."
04010232:PHYTCPPD,"Spiny amaranth, wild, tender leaves, raw",PHYTCPPD,163.60923599999998,"Amaranth leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Spiny amaranth (Amaranthus spinosus) is a genuine species within the amaranth genus, leaves-to-leaves -- reasonable category estimate."
04010243:PHYTCPPI,"Taro, leaves, raw",PHYTCPPI,26.27,"Taro leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Exact match -- genuinely taro leaves to taro leaves, unlike the garbage-bucket cases elsewhere where unrelated species get matched to this candidate."
04010244:PHYTC-,"Taro, leaves, raw",PHYTC-,35.5,"Taro leaves, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Exact match -- genuinely taro leaves to taro leaves, unlike the garbage-bucket cases elsewhere where unrelated species get matched to this candidate."
04010246:IP6,"Vegetable purslane, leaves, raw",IP6,33.264,"Purslane, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Good match.
04010258:IP6,"Yellow sawah lettuce, leaves, raw",IP6,4.884,"Lettuce, red leaf, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Genuine species uncertainty, but treated as a reasonable leafy-green category estimate given the shared ""lettuce"" term, same risk tolerance as similar cases above."
04020002:PHYTCPP,"Carrot, orange, raw",PHYTCPP,19.6,"Carrots, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
04020003:PHYTCPPI,"Carrot, raw",PHYTCPPI,88.2,"Carrots, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
04020004:IP6,"Carrot, raw",IP6,15.0,"Carrots, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
04020005:PHYTCPP,"Carrot, red, raw",PHYTCPP,17.03,"Carrots, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
04020007:IP5,"Pumpkin, orange, round, raw",IP5,2.0,"Pumpkin, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Clean match, color/shape detail reasonable."
04020007:IP5_A_IP6,"Pumpkin, orange, round, raw",IP5_A_IP6,5.0,"Pumpkin, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Clean match, color/shape detail reasonable."
04020007:IP6,"Pumpkin, orange, round, raw",IP6,3.0,"Pumpkin, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Clean match, color/shape detail reasonable."
04020007:PHYTCPP,"Pumpkin, orange, round, raw",PHYTCPP,19.72,"Pumpkin, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Clean match, color/shape detail reasonable."
04020008:PHYTCPP,"Sweet pepper, yellow, raw",PHYTCPP,14.81,"Peppers, sweet, yellow, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Exact match.
04030002:PHYTCPP,"Avocado fruit, raw",PHYTCPP,356.0,"Avocados, raw, Florida",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Variety unspecified vs a named Florida variety -- minor caveat, reasonable category estimate."
04030003:PHYTCPP,"Bamboo shoot, tender, raw",PHYTCPP,19.78,"Bamboo shoots, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
04030004:PHYTCPP,"Bitter gourd, jagged, smooth ridges, elongate, raw",PHYTCPP,12.68,"Balsam-pear (bitter gourd), pods, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"""Balsam-pear"" is an alternate name for bitter gourd (Momordica charantia) -- same species, excellent match."
04030005:PHYTCPP,"Bitter gourd, jagged, teeth ridges, elongate, raw",PHYTCPP,13.84,"Balsam-pear (bitter gourd), pods, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"""Balsam-pear"" is an alternate name for bitter gourd (Momordica charantia) -- same species, excellent match."
04030006:PHYTC-,"Bitter gourd, jagged, teeth ridges, short, raw",PHYTC-,13.5,"Balsam-pear (bitter gourd), pods, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"""Balsam-pear"" is an alternate name for bitter gourd (Momordica charantia) -- same species, excellent match."
04030006:PHYTCPP,"Bitter gourd, jagged, teeth ridges, short, raw",PHYTCPP,14.39,"Balsam-pear (bitter gourd), pods, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"""Balsam-pear"" is an alternate name for bitter gourd (Momordica charantia) -- same species, excellent match."
04030014:PHYTCPP,"Celery stalk, raw",PHYTCPP,25.66,"Celery, raw",foundation_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
04030026:PHYTCPP,"Drumstick, raw",PHYTCPP,85.74,"Drumstick pods, raw",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Good match (moringa drumstick).
04030027:PHYTCPP,"Eggplant, Brinjal-1, raw",PHYTCPP,14.63,"Eggplant, raw",foundation_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,"Cultivar-specific ""Brinjal"" breeding line, reasonable generic eggplant category estimate."
04030028:PHYTCPP,"Eggplant, Brinjal-10, raw",PHYTCPP,15.03,"Eggplant, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific ""Brinjal"" breeding line, reasonable generic eggplant category estimate."
04030029:PHYTCPP,"Eggplant, Brinjal-11, raw",PHYTCPP,13.32,"Eggplant, raw",foundation_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific ""Brinjal"" breeding line, reasonable generic eggplant category estimate."
04030030:PHYTCPP,"Eggplant, Brinjal-12, raw",PHYTCPP,13.41,"Eggplant, raw",foundation_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Same as the other Brinjal rows.
04030031:PHYTCPP,"Eggplant, Brinjal-13, raw",PHYTCPP,7.0,"Eggplant, raw",foundation_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Same as the other Brinjal rows.
04030032:PHYTCPP,"Eggplant, Brinjal-14, raw",PHYTCPP,15.75,"Eggplant, raw",foundation_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Same as the other Brinjal rows.
04030033:PHYTCPP,"Eggplant, Brinjal-15, raw",PHYTCPP,11.01,"Eggplant, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific ""Brinjal"" breeding line, reasonable generic eggplant category estimate."
04030034:PHYTCPP,"Eggplant, Brinjal-16, raw",PHYTCPP,5.82,"Eggplant, raw",foundation_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific ""Brinjal"" breeding line, reasonable generic eggplant category estimate."
04030035:PHYTCPP,"Eggplant, Brinjal-17, raw",PHYTCPP,15.41,"Eggplant, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific ""Brinjal"" breeding line, reasonable generic eggplant category estimate."
04030036:PHYTCPP,"Eggplant, Brinjal-18, raw",PHYTCPP,9.42,"Eggplant, raw",foundation_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific ""Brinjal"" breeding line, reasonable generic eggplant category estimate."
04030037:PHYTCPP,"Eggplant, Brinjal-19, raw",PHYTCPP,10.96,"Eggplant, raw",foundation_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific ""Brinjal"" breeding line, reasonable generic eggplant category estimate."
04030038:PHYTCPP,"Eggplant, Brinjal-2, raw",PHYTCPP,15.46,"Eggplant, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific ""Brinjal"" breeding line, reasonable generic eggplant category estimate."
